"","lake_date_time","nvehiclesFishing","nWIfishing","notes","heavyWind","heavyRain","heavyClouds","lakeID","date","time"
"815","DY_2019-06-10_11:00",0,0,NA,0,0,0,"DY","2019-06-10","11:00"
"816","DY_2019-06-10_12:00",1,1,"gusty",0,0,0,"DY","2019-06-10","12:00"
"817","DY_2019-06-10_13:00",2,2,"1 WI car checking on loons",0,0,0,"DY","2019-06-10","13:00"
"818","DY_2019-06-10_13:30",3,3,"Departure count",0,0,0,"DY","2019-06-10","13:30"
"819","DY_2019-08-04_05:30",1,1,"arrive. Kayaker: not fishing but checking out bass nests",0,0,0,"DY","2019-08-04","05:30"
"820","DY_2019-08-04_06:00",0,0,NA,0,0,0,"DY","2019-08-04","06:00"
"821","DY_2019-08-04_07:00",0,0,NA,0,0,0,"DY","2019-08-04","07:00"
"822","DY_2019-08-04_08:00",1,1,NA,0,0,0,"DY","2019-08-04","08:00"
"823","DY_2019-08-04_09:00",3,3,NA,0,0,0,"DY","2019-08-04","09:00"
"824","DY_2019-08-04_10:00",2,2,NA,0,0,0,"DY","2019-08-04","10:00"
"825","DY_2019-08-04_11:00",2,2,NA,0,0,0,"DY","2019-08-04","11:00"
"826","DY_2019-08-04_12:00",2,2,NA,0,0,0,"DY","2019-08-04","12:00"
"827","DY_2019-08-04_13:00",4,4,NA,0,0,0,"DY","2019-08-04","13:00"
"828","DY_2019-08-04_13:30",4,4,"depart",0,0,0,"DY","2019-08-04","13:30"
"829","ER_2019-06-16_13:32",3,3,"arrival count",0,0,0,"ER","2019-06-16","13:32"
"830","ER_2019-06-16_14:00",3,3,NA,0,0,0,"ER","2019-06-16","14:00"
"831","ER_2019-06-16_15:00",2,2,NA,0,0,0,"ER","2019-06-16","15:00"
"832","ER_2019-06-16_16:00",2,2,NA,0,0,0,"ER","2019-06-16","16:00"
"833","ER_2019-06-16_17:00",1,1,NA,0,0,0,"ER","2019-06-16","17:00"
"834","ER_2019-06-16_18:00",1,1,NA,0,0,0,"ER","2019-06-16","18:00"
"835","ER_2019-06-16_19:00",1,1,NA,0,0,0,"ER","2019-06-16","19:00"
"836","ER_2019-06-16_20:00",2,2,NA,0,0,0,"ER","2019-06-16","20:00"
"837","ER_2019-06-16_21:00",0,0,NA,0,0,0,"ER","2019-06-16","21:00"
"838","ER_2019-06-16_21:30",0,0,NA,0,0,0,"ER","2019-06-16","21:30"
"839","ER_2019-07-06_05:30",0,0,"arrival",0,0,0,"ER","2019-07-06","05:30"
"840","ER_2019-07-06_06:00",0,0,NA,0,0,0,"ER","2019-07-06","06:00"
"841","ER_2019-07-06_07:00",0,0,NA,0,0,0,"ER","2019-07-06","07:00"
"842","ER_2019-07-06_08:00",0,0,NA,0,0,0,"ER","2019-07-06","08:00"
"843","ER_2019-07-06_09:00",0,0,NA,0,0,0,"ER","2019-07-06","09:00"
"844","ER_2019-07-06_10:00",0,0,NA,0,0,0,"ER","2019-07-06","10:00"
"845","ER_2019-07-06_11:00",1,1,NA,0,0,0,"ER","2019-07-06","11:00"
"846","ER_2019-07-06_12:00",2,1,"Illinois",0,0,0,"ER","2019-07-06","12:00"
"847","ER_2019-07-06_13:00",3,2,NA,0,0,0,"ER","2019-07-06","13:00"
"848","ER_2019-07-06_13:30",3,2,"Departure",0,0,0,"ER","2019-07-06","13:30"
"849","ER_2019-07-30_13:24",1,1,"Truck in ramp fixing dock",0,0,0,"ER","2019-07-30","13:24"
"850","ER_2019-07-30_14:00",1,1,"truck done",0,0,0,"ER","2019-07-30","14:00"
"851","ER_2019-07-30_15:00",1,1,"two trucks other trucks but only using launch so dogs can swim",0,0,0,"ER","2019-07-30","15:00"
"852","ER_2019-07-30_16:00",1,1,NA,0,0,0,"ER","2019-07-30","16:00"
"853","ER_2019-07-30_17:00",1,1,NA,0,0,0,"ER","2019-07-30","17:00"
"854","ER_2019-07-30_18:00",1,1,NA,0,0,0,"ER","2019-07-30","18:00"
"855","ER_2019-07-30_19:00",1,1,NA,0,0,0,"ER","2019-07-30","19:00"
"856","ER_2019-07-30_20:00",0,0,NA,0,0,0,"ER","2019-07-30","20:00"
"857","ER_2019-07-30_21:00",0,0,NA,0,0,0,"ER","2019-07-30","21:00"
"858","ER_2019-07-30_21:30",0,0,NA,0,0,0,"ER","2019-07-30","21:30"
"859","ER_2019-08-01_05:25",0,0,"arrival",0,0,0,"ER","2019-08-01","05:25"
"860","ER_2019-08-01_06:00",0,0,NA,0,0,0,"ER","2019-08-01","06:00"
"861","ER_2019-08-01_07:00",0,0,NA,0,0,0,"ER","2019-08-01","07:00"
"862","ER_2019-08-01_08:00",0,0,NA,0,0,0,"ER","2019-08-01","08:00"
"863","ER_2019-08-01_09:00",1,1,NA,0,0,0,"ER","2019-08-01","09:00"
"864","ER_2019-08-01_10:00",1,1,"land squirrel or maybe 1 cute squirrel",0,0,0,"ER","2019-08-01","10:00"
"865","ER_2019-08-01_11:00",1,1,NA,0,0,0,"ER","2019-08-01","11:00"
"866","ER_2019-08-01_12:00",2,2,NA,0,0,0,"ER","2019-08-01","12:00"
"867","ER_2019-08-01_13:00",2,2,NA,0,0,0,"ER","2019-08-01","13:00"
"868","ER_2019-08-01_13:30",1,1,"depart",0,0,0,"ER","2019-08-01","13:30"
"869","FD_2019-07-09_05:30",1,1,"arrive",0,0,0,"FD","2019-07-09","05:30"
"870","FD_2019-07-09_06:00",1,1,NA,0,0,0,"FD","2019-07-09","06:00"
"871","FD_2019-07-09_07:00",1,1,"Truck being interviewed",0,0,0,"FD","2019-07-09","07:00"
"872","FD_2019-07-09_08:00",1,0,NA,0,0,0,"FD","2019-07-09","08:00"
"873","FD_2019-07-09_09:00",1,0,NA,0,0,0,"FD","2019-07-09","09:00"
"874","FD_2019-07-09_10:00",1,0,NA,0,0,0,"FD","2019-07-09","10:00"
"875","FD_2019-07-09_11:00",2,1,NA,0,0,0,"FD","2019-07-09","11:00"
"876","FD_2019-07-09_12:00",1,1,NA,0,0,0,"FD","2019-07-09","12:00"
"877","FD_2019-07-09_13:00",1,1,"1 truck with WI plate being picked up. By boat out on lake.",0,0,0,"FD","2019-07-09","13:00"
"878","FD_2019-07-15_13:27",0,0,"arrival",0,0,0,"FD","2019-07-15","13:27"
"879","FD_2019-07-15_14:00",0,0,"thunder",0,0,1,"FD","2019-07-15","14:00"
"880","FD_2019-07-15_15:00",0,0,"storm with heavy rain and wind took place between counts",0,0,1,"FD","2019-07-15","15:00"
"881","FD_2019-07-15_16:00",0,0,"cleared up",0,0,0,"FD","2019-07-15","16:00"
"882","FD_2019-07-15_17:00",0,0,"round 2 incoming",1,0,1,"FD","2019-07-15","17:00"
"883","FD_2019-07-15_18:00",0,0,"false alarm",0,0,0,"FD","2019-07-15","18:00"
"884","FD_2019-07-15_19:00",0,0,NA,0,0,0,"FD","2019-07-15","19:00"
"885","FD_2019-07-15_19:57",0,0,"depature due to severe weather",0,0,1,"FD","2019-07-15","19:57"
"886","FD_2019-07-20_05:35",1,1,"arrival",0,0,0,"FD","2019-07-20","05:35"
"887","FD_2019-07-20_06:00",1,1,NA,0,0,0,"FD","2019-07-20","06:00"
"888","FD_2019-07-20_07:00",2,2,NA,0,0,0,"FD","2019-07-20","07:00"
"889","FD_2019-07-20_08:00",2,2,NA,0,0,0,"FD","2019-07-20","08:00"
"890","FD_2019-07-20_09:00",3,3,NA,0,0,0,"FD","2019-07-20","09:00"
"891","FD_2019-07-20_10:00",4,4,"2 vehicles launching; did not see if WI or not",0,0,0,"FD","2019-07-20","10:00"
"892","FD_2019-07-20_11:00",2,2,"WI registered boat left on trailer; dropped off by IL car",0,0,0,"FD","2019-07-20","11:00"
"893","FD_2019-07-20_12:00",2,2,"Random boat still here. Light thunderstorm WTF?!?",0,0,0,"FD","2019-07-20","12:00"
"894","FD_2019-07-20_13:00",2,2,"light rain",0,0,0,"FD","2019-07-20","13:00"
"895","FD_2019-07-20_13:30",0,1,"departure",0,0,0,"FD","2019-07-20","13:30"
"896","FD_2019-07-27_13:30",1,1,"Arrival; 1 additional CB/CW car",0,0,0,"FD","2019-07-27","13:30"
"897","FD_2019-07-27_14:00",1,1,"1 additional CB/CW car",0,0,0,"FD","2019-07-27","14:00"
"898","FD_2019-07-27_15:00",2,2,"1 additional CB/CW car; also out of state car inspecting launch",0,0,0,"FD","2019-07-27","15:00"
"899","FD_2019-07-27_16:00",2,2,"1 additional CB/CW car",0,0,0,"FD","2019-07-27","16:00"
"900","FD_2019-07-27_17:00",3,3,NA,0,0,0,"FD","2019-07-27","17:00"
"901","FD_2019-07-27_18:00",2,2,NA,0,0,0,"FD","2019-07-27","18:00"
"902","FD_2019-07-27_19:00",3,3,NA,0,0,0,"FD","2019-07-27","19:00"
"903","FD_2019-07-27_20:00",4,4,NA,0,0,0,"FD","2019-07-27","20:00"
"904","FD_2019-07-27_21:00",2,2,NA,0,0,0,"FD","2019-07-27","21:00"
"905","FD_2019-07-28_13:18",4,4,"arrival; one ATV; shore anglers here",0,0,0,"FD","2019-07-28","13:18"
"906","FD_2019-07-28_14:00",4,4,"One AVT; shore anglers",0,0,0,"FD","2019-07-28","14:00"
"907","FD_2019-07-28_15:00",2,2,NA,0,0,0,"FD","2019-07-28","15:00"
"908","FD_2019-07-28_16:00",1,1,NA,0,0,1,"FD","2019-07-28","16:00"
"909","FD_2019-07-28_17:00",0,0,"light rain",0,0,1,"FD","2019-07-28","17:00"
"910","FD_2019-07-28_18:00",0,0,"moderate rain; heavy on and off",0,0,1,"FD","2019-07-28","18:00"
"911","FD_2019-07-28_19:00",0,0,"moderate rain; heavy on and off",0,0,1,"FD","2019-07-28","19:00"
"912","FD_2019-07-28_20:00",0,0,"light rain",0,0,1,"FD","2019-07-28","20:00"
"913","FD_2019-07-28_21:00",0,0,NA,0,0,1,"FD","2019-07-28","21:00"
"914","FD_2019-07-28_21:30",0,0,"depart",0,0,1,"FD","2019-07-28","21:30"
"915","ID_2019-06-22_05:58",0,0,NA,0,0,0,"ID","2019-06-22","05:58"
"916","ID_2019-06-22_06:00",0,0,NA,0,0,0,"ID","2019-06-22","06:00"
"917","ID_2019-06-22_07:00",0,0,NA,0,0,0,"ID","2019-06-22","07:00"
"918","ID_2019-06-22_08:00",0,0,NA,0,0,0,"ID","2019-06-22","08:00"
"919","ID_2019-06-22_09:00",0,0,NA,0,0,0,"ID","2019-06-22","09:00"
"920","ID_2019-06-22_10:00",0,0,NA,0,0,0,"ID","2019-06-22","10:00"
"921","ID_2019-06-22_11:00",0,0,NA,0,0,0,"ID","2019-06-22","11:00"
"922","ID_2019-06-22_12:00",0,0,"Polaris come in - not fishing: just checking launch.",0,0,0,"ID","2019-06-22","12:00"
"923","ID_2019-06-22_13:00",0,0,"Polaris come in - not fishing: just checking launch.",0,0,0,"ID","2019-06-22","13:00"
"924","ID_2019-06-22_13:30",0,0,NA,0,0,0,"ID","2019-06-22","13:30"
"925","ID_2019-07-23_05:30",0,0,"Arrival",0,0,0,"ID","2019-07-23","05:30"
"926","ID_2019-07-23_06:00",0,0,NA,0,0,0,"ID","2019-07-23","06:00"
"927","ID_2019-07-23_07:00",0,0,NA,0,0,0,"ID","2019-07-23","07:00"
"928","ID_2019-07-23_08:00",0,0,NA,0,0,0,"ID","2019-07-23","08:00"
"929","ID_2019-07-23_09:00",0,0,NA,0,0,0,"ID","2019-07-23","09:00"
"930","ID_2019-07-23_10:00",0,0,NA,0,0,0,"ID","2019-07-23","10:00"
"931","ID_2019-07-23_11:00",0,0,NA,0,0,0,"ID","2019-07-23","11:00"
"932","ID_2019-07-23_12:00",0,0,NA,0,0,0,"ID","2019-07-23","12:00"
"933","ID_2019-07-23_13:00",0,0,NA,0,0,0,"ID","2019-07-23","13:00"
"934","ID_2019-07-23_13:30",0,0,"Depart",0,0,0,"ID","2019-07-23","13:30"
"935","ID_2019-07-29_13:30",1,0,"cloudy; two kayakers leaving as we arrived",0,0,0,"ID","2019-07-29","13:30"
"936","ID_2019-07-29_14:00",0,0,"overcast",0,0,0,"ID","2019-07-29","14:00"
"937","ID_2019-07-29_15:00",0,0,NA,0,0,0,"ID","2019-07-29","15:00"
"938","ID_2019-07-29_16:00",0,0,NA,0,0,0,"ID","2019-07-29","16:00"
"939","ID_2019-07-29_17:00",0,0,NA,0,0,0,"ID","2019-07-29","17:00"
"940","ID_2019-07-29_18:00",1,0,NA,0,0,0,"ID","2019-07-29","18:00"
"941","ID_2019-07-29_19:00",1,0,NA,0,0,0,"ID","2019-07-29","19:00"
"942","ID_2019-07-29_20:00",1,0,NA,0,0,0,"ID","2019-07-29","20:00"
"943","ID_2019-07-29_21:00",0,0,NA,0,0,0,"ID","2019-07-29","21:00"
"944","ID_2019-07-29_21:30",0,0,"depart",0,0,0,"ID","2019-07-29","21:30"
"945","ID_2019-08-09_13:20",0,0,"arrive",0,0,0,"ID","2019-08-09","13:20"
"946","ID_2019-08-09_14:00",0,0,"Poker night with the creel team",0,0,0,"ID","2019-08-09","14:00"
"947","ID_2019-08-09_15:00",0,0,NA,0,0,0,"ID","2019-08-09","15:00"
"948","ID_2019-08-09_16:00",0,0,NA,0,0,0,"ID","2019-08-09","16:00"
"949","ID_2019-08-09_17:00",0,0,NA,0,0,0,"ID","2019-08-09","17:00"
"950","ID_2019-08-09_18:00",0,0,NA,0,0,0,"ID","2019-08-09","18:00"
"951","ID_2019-08-09_19:00",0,0,NA,0,0,0,"ID","2019-08-09","19:00"
"952","ID_2019-08-09_20:00",0,0,NA,0,0,0,"ID","2019-08-09","20:00"
"953","ID_2019-08-09_21:00",0,0,NA,0,0,0,"ID","2019-08-09","21:00"
"954","ID_2019-08-09_21:30",0,0,"depart",0,0,0,"ID","2019-08-09","21:30"
"955","IV_2019-07-01_13:35",3,2,"Illinois and Texas (TX was for Ballard)",0,0,0,"IV","2019-07-01","13:35"
"956","IV_2019-07-01_14:00",2,1,"Periods of heavy rain",0,0,0,"IV","2019-07-01","14:00"
"957","IV_2019-07-01_15:00",2,2,"4 additional trucks: 1 car for Ballard. +2 vehicle fishing docks on both",0,0,0,"IV","2019-07-01","15:00"
"958","IV_2019-07-01_16:00",2,2,"4 additional trucks: 1 car fo rBallard. +2 aars fishign docks on both",0,0,0,"IV","2019-07-01","16:00"
"959","IV_2019-07-01_17:00",2,2,"4 additional trucks: 1 car for ballard",0,0,0,"IV","2019-07-01","17:00"
"960","IV_2019-07-01_18:00",1,1,"four additional trucks: 1 car for Ballard: Irving truck being interviewed",0,0,0,"IV","2019-07-01","18:00"
"961","IV_2019-07-01_19:00",0,0,"3 additional trucks: 1 car for ballard",0,0,0,"IV","2019-07-01","19:00"
"962","IV_2019-07-01_20:00",0,0,"2 additional trucks: 1 car for ballard",0,0,0,"IV","2019-07-01","20:00"
"963","IV_2019-07-01_21:00",0,0,"2 additional trucks: 1 car for Ballard",0,0,0,"IV","2019-07-01","21:00"
"964","IV_2019-07-01_21:30",0,0,"2 additional trucks: 1 car for ballard",0,0,0,"IV","2019-07-01","21:30"
"965","IV_2019-07-15_13:25",1,1,"arrivival;1 vehicle for ballard",0,0,0,"IV","2019-07-15","13:25"
"966","IV_2019-07-15_14:00",1,1,"storm rolling in",0,0,0,"IV","2019-07-15","14:00"
"967","IV_2019-07-15_15:00",0,0,"no heavy clouds or rain but looks bad",0,0,0,"IV","2019-07-15","15:00"
"968","IV_2019-07-15_16:00",0,0,NA,0,0,0,"IV","2019-07-15","16:00"
"969","IV_2019-07-15_17:00",0,0,"raining sideways",0,1,1,"IV","2019-07-15","17:00"
"970","IV_2019-07-15_18:00",1,1,NA,0,0,0,"IV","2019-07-15","18:00"
"971","IV_2019-07-15_19:00",2,2,NA,0,0,0,"IV","2019-07-15","19:00"
"972","IV_2019-07-15_19:45",2,2,"Evac",1,1,1,"IV","2019-07-15","19:45"
"973","IV_2019-07-27_13:20",6,6,"arrival",0,0,0,"IV","2019-07-27","13:20"
"974","IV_2019-07-27_14:00",4,4,NA,0,0,0,"IV","2019-07-27","14:00"
"975","IV_2019-07-27_15:00",3,3,NA,0,0,0,"IV","2019-07-27","15:00"
"976","IV_2019-07-27_16:00",1,1,NA,0,0,0,"IV","2019-07-27","16:00"
"977","IV_2019-07-27_17:00",0,0,"2 at ballard",0,0,0,"IV","2019-07-27","17:00"
"978","IV_2019-07-27_18:00",2,2,"2 at ballard",0,0,0,"IV","2019-07-27","18:00"
"979","IV_2019-07-27_19:00",2,2,"1 at ballard",0,0,0,"IV","2019-07-27","19:00"
"980","IV_2019-07-27_20:00",1,1,NA,0,0,0,"IV","2019-07-27","20:00"
"981","IV_2019-07-27_21:00",0,0,NA,0,0,0,"IV","2019-07-27","21:00"
"982","IV_2019-07-27_21:30",0,0,"depart",0,0,0,"IV","2019-07-27","21:30"
"983","IV_2019-08-01_05:20",0,0,"arrive",0,0,0,"IV","2019-08-01","05:20"
"984","IV_2019-08-01_06:00",0,0,NA,0,0,0,"IV","2019-08-01","06:00"
"985","IV_2019-08-01_07:00",0,0,NA,0,0,0,"IV","2019-08-01","07:00"
"986","IV_2019-08-01_08:00",0,0,NA,0,0,0,"IV","2019-08-01","08:00"
"987","IV_2019-08-01_09:00",0,0,"1 additional truck for Ballard (black chevy)",0,0,0,"IV","2019-08-01","09:00"
"988","IV_2019-08-01_10:00",2,2,"3 additional trucks for ballard",0,0,0,"IV","2019-08-01","10:00"
"989","IV_2019-08-01_11:00",3,3,"2 trucks for ballard",0,0,0,"IV","2019-08-01","11:00"
"990","IV_2019-08-01_12:00",3,3,"2 trucks for ballard",0,0,0,"IV","2019-08-01","12:00"
"991","IV_2019-08-01_13:00",2,2,"3 trucks for ballard",0,0,0,"IV","2019-08-01","13:00"
"992","IV_2019-08-06_05:20",0,0,"arrival",0,0,0,"IV","2019-08-06","05:20"
"993","IV_2019-08-06_06:00",2,0,NA,0,0,0,"IV","2019-08-06","06:00"
"994","IV_2019-08-06_07:00",2,0,NA,0,0,0,"IV","2019-08-06","07:00"
"995","IV_2019-08-06_08:00",2,0,"both trucks hauling out boats/being interviewed/preparing to leave",0,0,0,"IV","2019-08-06","08:00"
"996","IV_2019-08-06_09:00",0,0,"1 additional truck for Ballard (green)",0,0,0,"IV","2019-08-06","09:00"
"997","IV_2019-08-06_10:00",0,0,"3 additional trucks for Ballrd (green white gray)",0,0,0,"IV","2019-08-06","10:00"
"998","IV_2019-08-06_11:00",0,0,"4 additional trucks for ballard",0,0,0,"IV","2019-08-06","11:00"
"999","IV_2019-08-06_12:00",0,0,"5 additional trucks for ballard",0,0,0,"IV","2019-08-06","12:00"
"1000","IV_2019-08-06_13:00",1,1,"7 additional trucks for ballard",0,0,0,"IV","2019-08-06","13:00"
"1001","IV_2019-08-06_13:30",1,1,"depart; 10 additional trucks for ballard",0,0,0,"IV","2019-08-06","13:30"
"1002","JS_2019-06-30_13:31",0,0,"arrival: cloudy and rainy",0,0,0,"JS","2019-06-30","13:31"
"1003","JS_2019-06-30_14:00",0,0,"little gusty",0,0,0,"JS","2019-06-30","14:00"
"1004","JS_2019-06-30_15:00",1,1,NA,0,0,0,"JS","2019-06-30","15:00"
"1005","JS_2019-06-30_16:00",1,1,NA,0,0,0,"JS","2019-06-30","16:00"
"1006","JS_2019-06-30_17:00",0,0,NA,0,0,0,"JS","2019-06-30","17:00"
"1007","JS_2019-06-30_18:00",0,0,NA,0,0,0,"JS","2019-06-30","18:00"
"1008","JS_2019-06-30_19:00",0,0,NA,0,0,0,"JS","2019-06-30","19:00"
"1009","JS_2019-06-30_20:00",0,0,NA,0,0,0,"JS","2019-06-30","20:00"
"1010","JS_2019-06-30_21:00",0,0,NA,0,0,0,"JS","2019-06-30","21:00"
"1011","JS_2019-06-30_21:30",0,0,NA,0,0,0,"JS","2019-06-30","21:30"
"1012","JS_2019-07-01_13:18",1,1,"Arrival count. 1 additional WI car not angling.",0,0,0,"JS","2019-07-01","13:18"
"1013","JS_2019-07-01_14:00",1,1,"shore anglers here: starting to drizzle lightly.",0,0,0,"JS","2019-07-01","14:00"
"1014","JS_2019-07-01_15:00",1,1,NA,0,0,0,"JS","2019-07-01","15:00"
"1015","JS_2019-07-01_16:00",1,1,"shore anglers here: starting to drizzle lightly.",0,0,0,"JS","2019-07-01","16:00"
"1016","JS_2019-07-01_17:00",1,1,NA,0,0,0,"JS","2019-07-01","17:00"
"1017","JS_2019-07-01_18:00",0,0,"jetski being tested. New purchase: not staying",0,0,0,"JS","2019-07-01","18:00"
"1018","JS_2019-07-01_19:00",0,0,NA,0,0,0,"JS","2019-07-01","19:00"
"1019","JS_2019-07-01_20:00",0,0,"some people were sittin gin their car",0,0,0,"JS","2019-07-01","20:00"
"1020","JS_2019-07-01_21:00",0,0,NA,0,0,0,"JS","2019-07-01","21:00"
"1021","JS_2019-07-01_21:30",0,0,"departure count",0,0,0,"JS","2019-07-01","21:30"
"1022","JS_2019-07-22_05:35",0,0,"Arrival",0,0,0,"JS","2019-07-22","05:35"
"1023","JS_2019-07-22_06:00",0,0,NA,0,0,0,"JS","2019-07-22","06:00"
"1024","JS_2019-07-22_07:00",0,0,NA,0,0,0,"JS","2019-07-22","07:00"
"1025","JS_2019-07-22_08:00",0,0,NA,0,0,0,"JS","2019-07-22","08:00"
"1026","JS_2019-07-22_09:00",0,0,NA,0,0,0,"JS","2019-07-22","09:00"
"1027","JS_2019-07-22_10:00",0,0,NA,0,0,0,"JS","2019-07-22","10:00"
"1028","JS_2019-07-22_11:00",0,0,NA,0,0,0,"JS","2019-07-22","11:00"
"1029","JS_2019-07-22_12:00",0,0,"one vehicle swimming dog",0,0,0,"JS","2019-07-22","12:00"
"1030","JS_2019-07-22_13:00",0,0,"1 campervan group eating lunch",0,0,0,"JS","2019-07-22","13:00"
"1031","JS_2019-07-22_13:30",0,0,"depart",0,0,0,"JS","2019-07-22","13:30"
"1032","LE_2019-06-03_13:31",0,0,"Arrival count",0,0,0,"LE","2019-06-03","13:31"
"1033","LE_2019-06-03_14:00",0,0,NA,0,0,0,"LE","2019-06-03","14:00"
"1034","LE_2019-06-03_15:00",0,0,NA,0,0,0,"LE","2019-06-03","15:00"
"1035","LE_2019-06-03_16:00",0,0,NA,0,0,0,"LE","2019-06-03","16:00"
"1036","LE_2019-06-03_17:00",2,2,NA,0,0,0,"LE","2019-06-03","17:00"
"1037","LE_2019-06-03_18:00",2,2,NA,0,0,0,"LE","2019-06-03","18:00"
"1038","LE_2019-06-03_19:00",2,2,NA,0,0,0,"LE","2019-06-03","19:00"
"1039","LE_2019-06-03_20:00",2,2,NA,0,0,0,"LE","2019-06-03","20:00"
"1040","LE_2019-06-03_21:00",0,0,NA,0,0,0,"LE","2019-06-03","21:00"
"1041","LE_2019-06-03_21:30",0,0,"depart count",0,0,0,"LE","2019-06-03","21:30"
"1042","LE_2019-06-11_05:30",0,0,"Arrival count: thick fog",0,0,0,"LE","2019-06-11","05:30"
"1043","LE_2019-06-11_06:00",0,0,"still foggy",0,0,0,"LE","2019-06-11","06:00"
"1044","LE_2019-06-11_07:00",0,0,"sunny: breezy",0,0,0,"LE","2019-06-11","07:00"
"1045","LE_2019-06-11_08:00",0,0,NA,0,0,0,"LE","2019-06-11","08:00"
"1046","LE_2019-06-11_09:00",0,0,NA,0,0,0,"LE","2019-06-11","09:00"
"1047","LE_2019-06-11_10:00",0,0,NA,0,0,0,"LE","2019-06-11","10:00"
"1048","LE_2019-06-11_11:00",0,0,"made a fire",0,0,0,"LE","2019-06-11","11:00"
"1049","LE_2019-06-11_12:00",0,0,NA,0,0,0,"LE","2019-06-11","12:00"
"1050","LE_2019-06-11_13:00",0,0,NA,0,0,0,"LE","2019-06-11","13:00"
"1051","LE_2019-06-11_13:30",0,0,NA,0,0,0,"LE","2019-06-11","13:30"
"1052","LE_2019-07-21_05:40",0,0,"arrival",0,0,0,"LE","2019-07-21","05:40"
"1053","LE_2019-07-21_06:00",0,0,NA,0,0,0,"LE","2019-07-21","06:00"
"1054","LE_2019-07-21_07:00",0,0,NA,0,0,0,"LE","2019-07-21","07:00"
"1055","LE_2019-07-21_08:00",0,0,NA,0,0,0,"LE","2019-07-21","08:00"
"1056","LE_2019-07-21_09:00",0,0,NA,0,0,0,"LE","2019-07-21","09:00"
"1057","LE_2019-07-21_10:00",0,0,NA,0,0,0,"LE","2019-07-21","10:00"
"1058","LE_2019-07-21_11:00",0,0,"one vehicle looking at lake",0,0,0,"LE","2019-07-21","11:00"
"1059","LE_2019-07-21_12:00",0,0,NA,0,0,0,"LE","2019-07-21","12:00"
"1060","LE_2019-07-21_13:00",0,0,NA,0,0,0,"LE","2019-07-21","13:00"
"1061","LE_2019-07-21_13:30",0,0,"depart",0,0,0,"LE","2019-07-21","13:30"
"1062","LE_2019-08-10_13:20",0,0,"arrive",0,0,0,"LE","2019-08-10","13:20"
"1063","LE_2019-08-10_14:00",0,0,"pretty =)",0,0,0,"LE","2019-08-10","14:00"
"1064","LE_2019-08-10_15:00",0,0,NA,0,0,0,"LE","2019-08-10","15:00"
"1065","LE_2019-08-10_16:00",0,0,NA,0,0,0,"LE","2019-08-10","16:00"
"1066","LE_2019-08-10_17:00",0,0,NA,0,0,0,"LE","2019-08-10","17:00"
"1067","LE_2019-08-10_18:00",0,0,NA,0,0,0,"LE","2019-08-10","18:00"
"1068","LE_2019-08-10_19:00",2,2,NA,0,0,0,"LE","2019-08-10","19:00"
"1069","LE_2019-08-10_20:00",2,2,NA,0,0,0,"LE","2019-08-10","20:00"
"1070","LE_2019-08-10_21:00",0,0,NA,0,0,0,"LE","2019-08-10","21:00"
"1071","LE_2019-08-10_21:30",0,0,"depart",0,0,0,"LE","2019-08-10","21:30"
"1072","LL_2019-05-27_05:40",0,0,"""Arrival count. Access point difficult to find. Only 1 """"parking"""" spot""",0,0,0,"LL","2019-05-27","05:40"
"1073","LL_2019-05-27_06:00",0,0,NA,0,0,0,"LL","2019-05-27","06:00"
"1074","LL_2019-05-27_07:00",0,0,NA,0,0,0,"LL","2019-05-27","07:00"
"1075","LL_2019-05-27_08:00",0,0,NA,0,0,0,"LL","2019-05-27","08:00"
"1076","LL_2019-05-27_09:00",0,0,"Semi-cloudy",0,0,0,"LL","2019-05-27","09:00"
"1077","LL_2019-05-27_10:00",0,0,NA,0,0,0,"LL","2019-05-27","10:00"
"1078","LL_2019-05-27_11:00",0,0,"light rain",0,0,0,"LL","2019-05-27","11:00"
"1079","LL_2019-05-27_12:00",0,0,NA,0,0,0,"LL","2019-05-27","12:00"
"1080","LL_2019-05-27_13:00",0,0,"Steady rain",0,0,0,"LL","2019-05-27","13:00"
"1081","LL_2019-05-27_13:30",0,0,"Steady rain",0,0,0,"LL","2019-05-27","13:30"
"1082","LL_2019-06-18_13:30",0,0,"Little cloudy; little windy. Arrival count",0,0,0,"LL","2019-06-18","13:30"
"1083","LL_2019-06-18_14:00",0,0,"Little cloudy; little windy",0,0,0,"LL","2019-06-18","14:00"
"1084","LL_2019-06-18_15:00",0,0,"Little cloudy; little windy",0,0,0,"LL","2019-06-18","15:00"
"1085","LL_2019-06-18_16:00",0,0,"Little cloudy; little windy",0,0,0,"LL","2019-06-18","16:00"
"1086","LL_2019-06-18_17:00",0,0,NA,0,0,0,"LL","2019-06-18","17:00"
"1087","LL_2019-06-18_18:00",0,0,NA,0,0,0,"LL","2019-06-18","18:00"
"1088","LL_2019-06-18_19:00",0,0,"A bit Chilly. Quite buggy.",0,0,0,"LL","2019-06-18","19:00"
"1089","LL_2019-06-18_20:00",0,0,"very buggy",0,0,0,"LL","2019-06-18","20:00"
"1090","LL_2019-06-18_21:00",0,0,"So. Many. Misquitos",0,0,0,"LL","2019-06-18","21:00"
"1091","LL_2019-06-18_21:30",0,0,"Depart count",0,0,0,"LL","2019-06-18","21:30"
